"","Current Residence State Code","Current Residence FIPS County Code","Residence 1 Year Ago State/U.S. Island Area/Foreign Region Code","Residence 1 Year Ago FIPS County Code","State of Current Residence","County of Current Residence","County of Current Residence_Population 1 Year and Over_Estimate","County of Current Residence_Population 1 Year and Over_MOE","County of Current Residence_Nonmovers_Estimate","County of Current Residence_Nonmovers_MOE","County of Current Residence_Movers within United States_Estimate","County of Current Residence_Movers within United States_MOE","County of Current Residence_Movers within Same County_Estimate","County of Current Residence_Movers within Same County_MOE","County of Current Residence_Movers from Different County, Same State_Estimate","County of Current Residence_Movers from Different County, Same State_MOE","County of Current Residence_Movers from Different State_Estimate","County of Current Residence_Movers from Different State_MOE","County of Current Residence_Movers from Abroad1_Estimate","County of Current Residence_Movers from Abroad1_MOE","State/U.S. Island Area/Foreign Region of Residence 1 Year Ago","County of Residence 1 Year Ago","County of Residence 1 Year Ago_Population 1 Year and Over_Estimate","County of Residence 1 Year Ago_Population 1 Year and Over_MOE","County of Residence 1 Year Ago_Nonmovers_Estimate","County of Residence 1 Year Ago_Nonmovers_MOE","County of Residence 1 Year Ago_Movers within United States or Puerto Rico2_Estimate","County of Residence 1 Year Ago_Movers within United States or Puerto Rico2_MOE","County of Residence 1 Year Ago_Movers within Same County_Estimate","County of Residence 1 Year Ago_Movers within Same County_MOE","County of Residence 1 Year Ago_Movers to Different County, Same State_Estimate","County of Residence 1 Year Ago_Movers to Different County, Same State_MOE","County of Residence 1 Year Ago_Movers to Different State_Estimate","County of Residence 1 Year Ago_Movers to Different State_MOE","County of Residence 1 Year Ago_Movers to Puerto Rico_Estimate","County of Residence 1 Year Ago_Movers to Puerto Rico_MOE","Movers in County-to-County Flow_Estimate","Movers in County-to-County Flow_MOE"
"115","016","001","019","181","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Iowa","Warren County",50059,948,43308,891,6751,799,2975,599,2656,485,1120,372,NA,NA,4,6
"116","016","001","020","091","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Kansas","Johnson County",588826,3309,503571,3030,85255,3315,48668,2532,13110,1199,23477,1704,NA,NA,61,65
"117","016","001","020","111","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Kansas","Lyon County",31786,639,24816,793,6970,832,5334,766,1290,351,346,123,NA,NA,16,26
"118","016","001","021","047","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Kentucky","Christian County",70312,1843,54855,1276,15457,1724,5677,820,1912,579,7868,1392,NA,NA,6,12
"119","016","001","021","111","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Kentucky","Jefferson County",759662,3203,642384,4569,117218,4790,81419,3871,14935,1186,20864,2181,60,82,6,10
"120","016","001","021","167","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Kentucky","Mercer County",21476,611,18266,674,3210,609,1722,465,1111,280,377,260,NA,NA,4,6
"121","016","001","022","059","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Louisiana","LaSalle Parish",14669,316,12860,480,1809,405,1119,368,583,172,107,96,NA,NA,20,32
"122","016","001","023","017","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Maine","Oxford County",56987,692,50351,815,6636,865,4323,728,1410,313,903,340,NA,NA,72,112
"123","016","001","024","003","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Maryland","Anne Arundel County",564491,3646,485816,3777,78646,3523,40528,2398,15904,1262,22214,2331,29,34,28,41
"124","016","001","025","001","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Massachusetts","Barnstable County",212646,1669,191505,1594,21141,1897,10476,1257,5701,708,4964,732,NA,NA,40,62
"125","016","001","025","025","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Massachusetts","Suffolk County",785774,4273,641884,4363,143063,4302,70746,3419,41851,2616,30466,1856,827,346,34,29
"126","016","001","026","077","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Michigan","Kalamazoo County",257807,1661,210838,2642,46969,2264,30503,2164,10532,992,5934,736,NA,NA,108,165
"127","016","001","026","081","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Michigan","Kent County",644698,2728,546833,3495,97865,3431,64023,2732,23055,1512,10787,932,NA,NA,16,25
"128","016","001","026","093","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Michigan","Livingston County",190859,1305,170989,1180,19870,1447,8911,1058,8103,966,2856,702,NA,NA,24,41
"129","016","001","026","099","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Michigan","Macomb County",859817,3174,763994,3653,95816,4135,61965,3380,25639,1675,8212,1133,7,12,18,29
"130","016","001","026","121","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Michigan","Muskegon County",170894,1461,146395,1503,24499,1575,16134,1319,6552,753,1813,498,NA,NA,68,109
"131","016","001","027","053","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Minnesota","Hennepin County",1234879,4985,1032007,4745,202872,4980,122890,3978,47984,2956,31998,1766,NA,NA,22,35
"132","016","001","027","123","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Minnesota","Ramsey County",535761,3007,450571,3287,85190,3360,42163,2403,30985,1832,12042,1058,NA,NA,12,21
"133","016","001","028","047","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Mississippi","Harrison County",197394,2378,162085,2523,35309,2514,20620,1975,4864,943,9825,1404,NA,NA,1,3
"134","016","001","028","121","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Mississippi","Rankin County",150557,1828,130267,2194,20290,2132,11303,1810,6105,891,2882,591,NA,NA,26,50
"135","016","001","029","071","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Missouri","Franklin County",103135,1279,89721,1494,13414,1614,7467,1294,4463,676,1484,505,NA,NA,10,21
"136","016","001","029","077","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Missouri","Greene County",284909,2170,235633,2481,49276,2201,31434,1981,10762,1089,7080,839,NA,NA,58,71
"137","016","001","029","095","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Missouri","Jackson County",699203,3286,594244,3471,104901,3404,59718,2970,19809,1553,25374,1868,58,94,24,38
"138","016","001","029","123","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Missouri","Madison County",11841,312,10303,363,1538,359,923,313,556,193,59,39,NA,NA,9,21
"139","016","001","029","189","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Missouri","St. Louis County",981734,3688,852976,4501,128758,4916,79754,3928,27195,1637,21809,1546,NA,NA,54,70
"140","016","001","030","001","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Montana","Beaverhead County",9998,369,7546,239,2452,443,848,254,1165,267,439,251,NA,NA,142,168
"141","016","001","030","003","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Montana","Big Horn County",13512,294,12362,269,1150,350,482,237,446,234,222,112,NA,NA,4,9
"142","016","001","030","013","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Montana","Cascade County",79564,1207,65396,1135,14168,1360,8507,958,2205,543,3456,624,NA,NA,23,36
"143","016","001","030","029","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Montana","Flathead County",100933,1193,87142,1325,13791,1628,7672,1142,2513,609,3606,916,NA,NA,54,77
"144","016","001","030","031","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Montana","Gallatin County",106919,1837,87567,1673,19352,1611,11233,1181,3467,538,4652,805,NA,NA,34,32
"145","016","001","030","047","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Montana","Lake County",28998,677,25622,604,3376,466,1605,339,1219,344,552,212,NA,NA,30,38
"146","016","001","030","049","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Montana","Lewis and Clark County",66853,754,56893,966,9960,861,6513,799,2058,397,1389,275,NA,NA,87,98
"147","016","001","030","063","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Montana","Missoula County",114400,1374,92997,1625,21403,1456,13323,1260,3840,549,4240,520,NA,NA,35,42
"148","016","001","031","055","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Nebraska","Douglas County",558953,2706,471003,3175,87950,3326,55412,2779,13903,1169,18635,1464,NA,NA,4,7
"149","016","001","031","109","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Nebraska","Lancaster County",302832,2629,247562,2608,55270,2470,39894,2077,6991,756,8385,1110,NA,NA,59,68
"150","016","001","032","001","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Nevada","Churchill County",24467,750,20814,613,3653,628,1417,376,1338,375,898,303,NA,NA,8,11
"151","016","001","032","003","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Nevada","Clark County",2163371,5708,1826969,7685,336388,7909,263861,7070,8213,1183,64314,3208,14,21,309,254
"152","016","001","032","005","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Nevada","Douglas County",47976,881,41946,769,6030,885,2467,563,1667,463,1896,453,NA,NA,21,35
"153","016","001","032","007","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Nevada","Elko County",50914,1057,43260,1170,7654,946,4420,775,1493,459,1741,455,NA,NA,230,190
"154","016","001","032","031","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Nevada","Washoe County",452630,2727,376592,3612,76038,3526,53820,2876,5855,833,16363,1354,NA,NA,179,232
"155","016","001","032","510","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Nevada","Carson City",53167,1242,45394,1028,7773,1186,3886,785,2041,567,1846,583,NA,NA,8,13
"156","016","001","034","023","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"New Jersey","Middlesex County",816935,3513,728933,3526,87975,3814,42742,2491,24393,1606,20840,1815,27,30,38,59
"157","016","001","034","035","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"New Jersey","Somerset County",330549,2575,294981,2374,35514,2557,12554,1734,11631,1400,11329,1103,54,64,13,21
"158","016","001","035","001","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"New Mexico","Bernalillo County",674596,3148,575026,3745,99570,3426,65001,2886,13068,1353,21501,1641,NA,NA,60,68
"159","016","001","035","043","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"New Mexico","Sandoval County",141639,1521,127667,1439,13972,1521,6543,1109,3654,617,3775,874,NA,NA,310,401
"160","016","001","036","047","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"New York","Kings County",2590557,6067,2303356,5341,286691,6766,144334,4277,63824,2938,78533,3763,510,210,15,23
"161","016","001","036","055","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"New York","Monroe County",731402,2421,627382,3147,103632,3168,72630,2800,16046,1286,14956,1408,388,314,16,26
"162","016","001","036","061","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"New York","New York County",1619092,6081,1362685,5514,255541,6831,123376,4558,60682,2441,71483,3547,866,337,18,27
"163","016","001","036","067","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"New York","Onondaga County",456805,2606,392062,2251,64534,2592,40471,1640,12347,1084,11716,1472,209,236,20,32
"164","016","001","036","081","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"New York","Queens County",2271649,5440,2065435,5037,205910,5854,101937,3863,56464,3102,47509,3188,304,227,44,71
"165","016","001","036","083","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"New York","Rensselaer County",153904,1639,135370,1587,18534,1488,9849,959,5653,834,3032,654,NA,NA,6,9
"166","016","001","036","101","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"New York","Steuben County",96050,760,84859,995,11191,1015,6431,815,2629,404,2131,403,NA,NA,25,42
"167","016","001","036","103","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"New York","Suffolk County",1472785,3704,1362987,4706,109777,4025,63149,3236,17753,1357,28875,1887,21,33,165,268
"168","016","001","037","049","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"North Carolina","Craven County",102381,1581,85070,1421,17311,1605,6887,998,5132,885,5292,843,NA,NA,45,68
"169","016","001","037","051","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"North Carolina","Cumberland County",326990,3495,259586,2615,67323,3089,32893,1730,11503,1151,22927,2102,81,89,43,48
"170","016","001","037","071","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"North Carolina","Gaston County",216659,1681,191354,1682,25305,1584,15226,1225,7204,971,2875,562,NA,NA,12,23
"171","016","001","037","119","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"North Carolina","Mecklenburg County",1074945,5063,899390,5847,175291,6104,103721,4733,34729,2255,36841,2756,264,262,58,69
"172","016","001","037","125","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"North Carolina","Moore County",95969,1424,84938,1374,11031,1241,5193,857,2989,622,2849,631,NA,NA,6,9
"173","016","001","037","135","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"North Carolina","Orange County",140145,1970,114651,1594,25494,1767,10665,1009,9342,1203,5487,768,NA,NA,20,24
"174","016","001","037","147","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"North Carolina","Pitt County",167036,2085,138218,2390,28818,2415,18651,2042,6536,820,3631,747,NA,NA,44,72
"175","016","001","037","191","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"North Carolina","Wayne County",122092,1603,104207,1495,17857,1632,10050,1120,3960,845,3847,765,28,45,21,30
"176","016","001","038","015","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"North Dakota","Burleigh County",94601,1226,80385,1341,14216,1464,7832,1159,4102,762,2282,476,NA,NA,71,87
"177","016","001","038","017","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"North Dakota","Cass County",174580,1973,137290,2504,37273,2538,23214,2081,3240,528,10819,1146,17,29,16,24
"178","016","001","038","053","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"North Dakota","McKenzie County",13423,738,10111,514,3312,701,1319,449,1261,500,732,236,NA,NA,25,41
"179","016","001","038","061","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"North Dakota","Mountrail County",10242,452,8743,292,1499,428,549,169,465,272,485,288,NA,NA,116,181
"180","016","001","038","105","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"North Dakota","Williams County",35433,1442,29013,1245,6420,1073,2559,685,861,435,3000,672,NA,NA,138,170
"181","016","001","039","009","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Ohio","Athens County",58603,1177,45563,909,13030,1139,7955,796,3338,761,1737,350,10,16,25,41
"182","016","001","039","035","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Ohio","Cuyahoga County",1232086,3038,1047192,4493,184748,4447,131628,4194,30811,1511,22309,1537,146,117,5,10
"183","016","001","039","109","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Ohio","Miami County",105061,1033,91583,1333,13478,1353,7870,1204,4262,624,1346,421,NA,NA,49,80
"184","016","001","039","143","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Ohio","Sandusky County",59135,660,52546,683,6589,801,3734,585,2364,503,491,269,NA,NA,11,19
"185","016","001","039","165","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Ohio","Warren County",226493,2077,200431,2381,25992,1728,11138,1371,10678,1023,4176,814,70,109,2,4
"186","016","001","040","087","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Oklahoma","McClain County",39657,1115,34450,631,5207,880,1297,346,3389,742,521,242,NA,NA,19,31
"187","016","001","040","109","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Oklahoma","Oklahoma County",777531,3133,642216,4152,135315,4748,91720,3800,24441,1653,19154,1674,NA,NA,30,45
"188","016","001","040","127","Idaho","Ada County",465697,500,389580,3821,74514,3734,43163,2754,9224,1161,22127,2062,1603,456,"Oklahoma","Pushmataha County",10861,332,9428,217,1433,315,712,131,479,131,242,257,NA,NA,2,6
